id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
3977,45.0,F,178.4,61.7,3.0,8.0,125.0,9.0,Intermediate,,22.9,17.0,Pre-workout,Mixed,,2.1,4.0,,medium
3978,23.0,M,189.9,75.7,7.0,,140.0,6.0,Intermediate,24.0,25.5,,Creatine,Strength,Omnivore,2.0,7.0,,medium
3979,61.0,M,167.0,72.8,5.0,7.0,142.0,9.0,Experienced,24.9,25.8,10.3,Protein,Strength,Omnivore,1.5,2.0,35.0,medium
3980,61.0,M,175.7,75.8,6.0,10.0,164.0,6.0,,34.0,36.2,11.8,Creatine,Strength,Omnivore,1.7,6.0,,fast
3981,38.0,M,190.4,86.7,6.0,2.0,171.0,6.0,Intermediate,42.9,44.7,10.9,None,Cardio,Omnivore,3.2,5.0,,
3982,,M,196.3,89.3,,10.0,195.0,6.0,Beginner,30.5,34.0,24.9,None,Mixed,Vegetarian,2.2,7.0,32.0,fast
3983,57.0,F,180.0,70.6,4.0,4.0,153.0,9.0,Experienced,31.6,32.6,24.4,,Cardio,Vegetarian,3.2,1.0,71.0,fast
3984,18.0,M,180.5,112.3,,9.0,220.0,,Beginner,,44.6,14.0,None,,Omnivore,3.6,4.0,79.0,medium
3985,53.0,,192.9,122.3,4.0,9.0,252.0,,Experienced,50.9,52.1,22.3,Protein,Strength,,3.2,3.0,87.0,
3986,38.0,M,161.9,76.1,3.0,2.0,161.0,8.0,Experienced,37.3,38.8,17.1,Protein,,Omnivore,3.2,7.0,33.0,medium
3987,60.0,M,171.4,94.0,,10.0,176.0,9.0,Intermediate,35.3,37.2,12.8,None,Mixed,Omnivore,2.4,4.0,32.0,medium
3988,52.0,F,161.1,,5.0,2.0,95.0,6.0,Beginner,15.9,20.2,28.9,None,Mixed,Vegetarian,1.9,2.0,52.0,fast
3989,30.0,F,179.3,62.2,,,115.0,7.0,Beginner,,25.9,18.1,Creatine,Cardio,Keto,2.5,3.0,37.0,medium
3990,27.0,M,160.1,62.5,5.0,5.0,125.0,6.0,Intermediate,30.2,32.5,,None,Strength,Omnivore,3.4,8.0,65.0,medium
3991,61.0,M,172.3,88.0,3.0,8.0,163.0,7.0,Intermediate,43.3,45.3,19.1,Pre-workout,Strength,Omnivore,,8.0,,medium
3992,64.0,,197.2,,7.0,3.0,273.0,8.0,Intermediate,,49.1,14.2,Pre-workout,Strength,Keto,2.1,2.0,89.0,medium
3993,27.0,F,159.2,52.7,5.0,9.0,108.0,8.0,Experienced,22.1,22.7,27.8,Creatine,Cardio,Vegetarian,3.5,4.0,65.0,medium
3994,,F,156.8,48.4,6.0,1.0,100.0,8.0,Beginner,,,27.7,None,Strength,Omnivore,2.7,7.0,35.0,fast
3995,30.0,M,,117.1,7.0,5.0,222.0,,Intermediate,37.7,39.4,18.0,Pre-workout,Cardio,Omnivore,3.7,,45.0,medium
3996,54.0,F,172.4,68.1,7.0,8.0,139.0,8.0,Beginner,29.5,33.0,,Protein,Mixed,Omnivore,3.2,5.0,59.0,medium
3997,,F,,71.2,,2.0,149.0,8.0,Beginner,25.1,29.6,25.0,Pre-workout,Strength,Vegetarian,3.5,1.0,58.0,fast
3998,41.0,F,178.4,78.2,4.0,6.0,150.0,,Beginner,31.0,,27.4,None,Strength,Omnivore,,7.0,,medium
3999,19.0,F,156.1,49.0,3.0,3.0,107.0,7.0,Intermediate,21.2,22.8,18.8,None,,Omnivore,2.5,3.0,69.0,slow
4000,39.0,F,177.4,83.1,3.0,9.0,162.0,9.0,Beginner,36.9,40.9,26.5,Protein,Strength,Omnivore,3.7,6.0,49.0,fast
4001,34.0,F,172.7,68.7,5.0,7.0,134.0,8.0,Experienced,28.8,29.4,25.5,Protein,Mixed,Omnivore,1.9,2.0,83.0,medium
4002,53.0,M,,,5.0,9.0,145.0,7.0,Intermediate,34.5,36.8,16.6,None,Mixed,Vegan,3.3,6.0,43.0,slow
4003,31.0,F,174.2,87.5,2.0,6.0,189.0,,Beginner,28.5,32.4,27.1,Creatine,Strength,Omnivore,1.7,9.0,62.0,
4004,27.0,M,165.3,54.9,5.0,9.0,106.0,9.0,Beginner,,24.7,16.7,Pre-workout,Cardio,Omnivore,,8.0,,medium
4005,52.0,F,153.9,54.1,7.0,2.0,111.0,9.0,Intermediate,16.9,18.8,17.9,None,Mixed,Omnivore,,8.0,86.0,medium
4006,42.0,M,197.2,95.3,5.0,,182.0,,Experienced,40.2,41.0,13.0,None,Mixed,Vegetarian,1.7,3.0,81.0,medium
4007,20.0,F,152.8,43.6,4.0,2.0,,,,16.4,,20.7,None,Mixed,Vegan,,5.0,,slow
4008,64.0,M,160.2,54.4,1.0,4.0,119.0,9.0,Beginner,21.7,25.6,21.8,None,,Omnivore,2.0,4.0,,fast
4009,55.0,M,175.6,,7.0,,,9.0,Intermediate,,27.4,13.0,Protein,Cardio,Vegetarian,3.8,2.0,40.0,medium
4010,34.0,F,153.1,,7.0,10.0,,9.0,Beginner,20.8,24.6,17.2,None,Strength,Omnivore,3.8,9.0,53.0,medium
4011,29.0,,194.5,91.7,7.0,9.0,195.0,6.0,Beginner,,,12.2,Creatine,Cardio,Vegetarian,1.8,,,medium
4012,41.0,M,,126.3,1.0,2.0,260.0,7.0,Intermediate,41.6,,21.7,None,Strength,Omnivore,2.4,8.0,33.0,medium
4013,46.0,F,164.5,56.5,1.0,8.0,119.0,7.0,Beginner,24.0,27.7,16.5,Protein,Strength,Vegetarian,2.8,9.0,52.0,medium
4014,60.0,M,177.0,,,5.0,188.0,9.0,Beginner,35.0,39.2,22.5,None,Cardio,,3.2,5.0,69.0,
4015,42.0,F,166.2,56.7,6.0,,110.0,7.0,Experienced,21.7,,28.6,None,Cardio,Omnivore,2.7,10.0,57.0,fast
4016,53.0,M,169.0,58.9,1.0,5.0,116.0,8.0,Intermediate,24.4,26.0,19.1,None,Strength,Omnivore,3.4,5.0,79.0,fast
4017,43.0,M,171.9,70.8,6.0,,156.0,,Beginner,25.6,,14.0,Protein,Cardio,Vegetarian,2.1,2.0,79.0,
4018,55.0,F,153.0,65.7,7.0,8.0,123.0,,Beginner,26.6,30.6,,Creatine,Cardio,Vegan,2.2,2.0,,medium
4019,18.0,M,177.9,67.2,7.0,1.0,146.0,9.0,Beginner,29.7,33.9,10.5,Protein,Strength,Omnivore,,6.0,43.0,medium
4020,,M,184.5,85.7,2.0,3.0,173.0,8.0,Beginner,38.2,,10.4,Protein,Cardio,Keto,,5.0,49.0,fast
4021,45.0,F,,57.3,7.0,,118.0,8.0,Intermediate,,20.7,22.9,None,Strength,,1.9,9.0,63.0,fast
4022,,F,172.2,,3.0,10.0,139.0,6.0,Intermediate,28.7,,23.2,Protein,Strength,Vegan,,6.0,42.0,medium
4023,64.0,F,171.7,86.4,2.0,7.0,184.0,9.0,Beginner,33.7,37.7,21.2,Protein,Mixed,Vegetarian,1.8,7.0,50.0,
4024,34.0,M,172.3,76.5,2.0,3.0,140.0,,Intermediate,25.6,28.0,17.7,Protein,Mixed,Vegetarian,2.9,5.0,67.0,fast
4025,57.0,M,,109.5,1.0,1.0,227.0,6.0,Experienced,,40.5,16.0,Creatine,Mixed,Omnivore,3.7,,76.0,slow
4026,,F,178.4,74.6,1.0,4.0,153.0,7.0,Intermediate,24.1,26.6,28.6,None,Cardio,Vegetarian,,3.0,,slow
4027,,M,197.3,134.7,2.0,8.0,296.0,6.0,Beginner,,48.3,20.2,None,Mixed,Vegan,4.0,5.0,49.0,medium
4028,44.0,M,161.6,81.1,2.0,2.0,174.0,7.0,Beginner,,,11.4,Creatine,Cardio,Omnivore,1.6,3.0,63.0,medium
4029,59.0,,184.2,70.1,2.0,7.0,,9.0,Intermediate,28.2,29.8,23.7,Creatine,Mixed,Vegetarian,4.0,,32.0,fast
4030,64.0,M,185.7,74.6,2.0,2.0,161.0,8.0,Beginner,36.6,41.0,20.2,Creatine,Cardio,Vegan,2.2,,64.0,medium
4031,47.0,M,171.8,79.9,2.0,1.0,146.0,7.0,Experienced,,26.3,20.7,,Cardio,Omnivore,3.0,9.0,81.0,medium
4032,58.0,F,179.8,82.7,5.0,9.0,158.0,9.0,Experienced,29.0,,,None,Cardio,Keto,3.6,6.0,85.0,fast
4033,51.0,F,158.7,54.1,2.0,10.0,118.0,7.0,Intermediate,20.1,21.7,,None,Mixed,Omnivore,1.8,4.0,31.0,
4034,54.0,M,168.7,85.7,3.0,3.0,172.0,9.0,Beginner,27.6,,17.5,Creatine,Mixed,Omnivore,1.7,3.0,45.0,slow
4035,23.0,M,179.4,92.2,1.0,6.0,177.0,7.0,Beginner,39.4,43.7,10.5,None,,Omnivore,2.2,1.0,71.0,medium
4036,24.0,M,172.9,,3.0,2.0,149.0,8.0,Intermediate,,27.6,12.7,Protein,Strength,Omnivore,2.1,,,slow
4037,49.0,,177.7,78.9,,9.0,155.0,7.0,Beginner,32.2,35.9,25.4,Creatine,Strength,Vegetarian,2.4,5.0,58.0,fast
4038,49.0,F,163.2,77.2,1.0,2.0,168.0,,Intermediate,25.2,27.6,25.8,,Cardio,Omnivore,2.0,2.0,36.0,slow
4039,42.0,F,162.3,55.1,7.0,5.0,120.0,9.0,Experienced,18.0,18.8,26.6,Protein,,Keto,1.7,6.0,60.0,
4040,,F,168.8,78.3,3.0,5.0,,,Intermediate,25.6,27.7,25.0,None,Cardio,Omnivore,2.5,7.0,68.0,slow
4041,24.0,F,152.4,42.1,2.0,,77.0,,Beginner,14.1,18.6,25.8,None,Cardio,,1.7,7.0,48.0,
4042,29.0,,,77.0,2.0,6.0,152.0,6.0,Beginner,,30.7,11.2,Creatine,Cardio,,,6.0,48.0,
4043,33.0,M,190.7,124.5,1.0,5.0,252.0,,Beginner,59.3,63.7,19.2,None,,Omnivore,3.5,3.0,85.0,medium
4044,33.0,M,179.0,97.6,5.0,8.0,205.0,9.0,Intermediate,40.1,,16.0,Creatine,Cardio,,3.6,1.0,59.0,medium
4045,60.0,M,198.2,115.9,2.0,9.0,251.0,8.0,Experienced,46.5,47.8,19.3,None,Cardio,,3.7,3.0,46.0,medium
4046,,F,167.4,61.7,3.0,9.0,136.0,9.0,Intermediate,24.7,26.9,22.8,Pre-workout,Cardio,Vegan,2.8,10.0,47.0,fast
4047,30.0,M,187.8,80.3,1.0,,158.0,6.0,Experienced,,,,None,Cardio,Vegan,,4.0,46.0,
4048,24.0,,197.0,99.7,5.0,2.0,215.0,9.0,,42.1,46.4,,Protein,Mixed,Vegetarian,3.6,6.0,60.0,medium
4049,53.0,M,186.7,101.0,6.0,3.0,215.0,,,31.1,31.8,20.9,None,Cardio,,1.8,9.0,,fast
4050,64.0,,177.3,92.8,,5.0,189.0,,Beginner,38.1,42.2,,,Mixed,,3.5,7.0,89.0,slow
4051,,F,150.7,45.5,5.0,,92.0,6.0,Beginner,18.5,22.9,19.6,None,Mixed,Vegan,3.6,,33.0,medium
4052,49.0,F,171.8,68.9,3.0,8.0,151.0,,Intermediate,20.8,22.4,25.7,None,Cardio,Omnivore,2.8,10.0,59.0,slow
4053,28.0,M,,112.4,,4.0,219.0,7.0,Beginner,35.5,39.3,23.6,Creatine,Mixed,Omnivore,1.7,6.0,65.0,medium
4054,25.0,M,178.8,,2.0,7.0,217.0,9.0,Beginner,37.3,41.1,23.4,None,Mixed,Vegetarian,3.7,8.0,55.0,medium
4055,50.0,M,173.6,85.1,5.0,5.0,170.0,7.0,Beginner,39.0,43.1,15.2,,Cardio,Omnivore,,5.0,75.0,fast
4056,40.0,M,180.8,,1.0,9.0,196.0,7.0,Intermediate,43.6,46.1,10.4,Pre-workout,Cardio,,1.8,8.0,39.0,medium
4057,42.0,F,171.9,80.3,3.0,10.0,,7.0,,32.8,34.8,28.3,None,Strength,Omnivore,2.4,9.0,55.0,fast
4058,25.0,F,150.0,51.8,1.0,3.0,106.0,9.0,Intermediate,,18.8,,,Cardio,Omnivore,2.7,7.0,,medium
4059,62.0,M,195.5,98.4,7.0,4.0,192.0,7.0,Beginner,41.7,45.8,16.1,Protein,Cardio,Vegan,2.8,,64.0,slow
4060,39.0,M,195.5,,2.0,6.0,201.0,8.0,Intermediate,39.6,41.8,18.6,None,Strength,Omnivore,3.1,10.0,76.0,
4061,21.0,F,166.2,75.7,4.0,7.0,155.0,6.0,Beginner,23.6,,24.7,Creatine,Mixed,Omnivore,2.9,,,slow
4062,57.0,F,153.7,60.6,6.0,8.0,124.0,9.0,Intermediate,22.8,25.0,19.0,Creatine,Mixed,Omnivore,1.7,3.0,79.0,
4063,20.0,,,79.6,1.0,,153.0,7.0,Beginner,38.3,42.2,21.7,None,Cardio,Omnivore,2.1,,,fast
4064,46.0,M,165.5,71.1,2.0,1.0,146.0,8.0,Beginner,24.5,,10.3,Protein,Strength,Vegetarian,2.6,5.0,70.0,
4065,58.0,M,180.3,90.0,6.0,6.0,184.0,7.0,Experienced,37.9,38.4,14.3,Creatine,Cardio,Keto,1.7,9.0,90.0,slow
4066,,F,152.8,56.7,5.0,1.0,110.0,8.0,Beginner,,26.4,21.3,None,,Vegan,3.0,3.0,86.0,fast
4067,51.0,F,,62.1,1.0,1.0,130.0,,Experienced,27.0,28.1,27.5,Creatine,Strength,Vegan,2.3,5.0,,fast
4068,,F,,,1.0,,126.0,9.0,Experienced,,24.2,,None,Strength,Omnivore,1.7,3.0,41.0,fast
4069,,F,174.9,79.8,6.0,9.0,147.0,7.0,Experienced,26.1,26.7,26.5,Creatine,Mixed,Omnivore,3.4,3.0,67.0,fast
4070,30.0,F,174.0,71.5,4.0,10.0,142.0,8.0,Beginner,21.8,25.7,,Creatine,Mixed,Keto,1.8,9.0,33.0,medium
4071,32.0,M,,107.0,7.0,2.0,230.0,6.0,Beginner,43.3,47.3,14.1,None,Strength,Omnivore,1.9,4.0,72.0,medium
4072,,M,170.3,92.9,4.0,,196.0,8.0,Beginner,35.3,39.2,11.5,Protein,,Omnivore,4.0,7.0,39.0,medium
4073,61.0,M,162.5,82.8,4.0,6.0,154.0,,Beginner,30.0,33.7,18.6,None,Mixed,Vegan,1.5,7.0,47.0,
4074,43.0,M,,83.2,4.0,8.0,181.0,7.0,Beginner,40.8,45.2,,Creatine,Mixed,Keto,2.1,1.0,48.0,fast
4075,21.0,F,152.5,69.7,2.0,2.0,,9.0,Intermediate,31.2,33.0,21.6,None,Strength,Omnivore,3.4,3.0,,medium
4076,43.0,M,167.1,58.6,6.0,1.0,114.0,7.0,Experienced,25.5,26.6,10.2,,Mixed,Vegan,2.6,9.0,60.0,slow
4077,57.0,F,167.9,61.8,4.0,3.0,116.0,7.0,Intermediate,24.5,26.3,18.7,None,Cardio,Omnivore,2.9,7.0,76.0,
4078,26.0,F,,51.9,4.0,1.0,109.0,7.0,,18.0,18.9,27.1,None,Strength,Keto,,8.0,,fast
4079,22.0,M,161.7,85.2,3.0,10.0,172.0,8.0,Intermediate,26.8,28.9,20.6,None,Mixed,Keto,2.9,2.0,39.0,medium
4080,49.0,,177.7,98.9,,1.0,201.0,6.0,Beginner,34.9,39.2,19.0,Creatine,Mixed,Vegetarian,2.0,7.0,67.0,medium
4081,37.0,M,181.2,99.3,7.0,,206.0,7.0,Intermediate,33.6,36.0,24.1,,Cardio,Vegan,1.6,3.0,86.0,medium
4082,28.0,M,170.7,67.7,7.0,10.0,138.0,6.0,Intermediate,32.9,,20.9,Pre-workout,Strength,Keto,3.9,10.0,41.0,medium
4083,32.0,M,194.9,116.3,7.0,9.0,225.0,9.0,Beginner,46.1,49.8,,Creatine,Cardio,Omnivore,1.6,8.0,32.0,slow
4084,,M,166.4,70.1,2.0,,,,Experienced,21.4,,22.0,Creatine,Strength,Vegan,3.2,8.0,31.0,medium
4085,,F,157.6,70.6,7.0,5.0,,8.0,Beginner,23.3,27.1,25.9,Creatine,Mixed,,2.3,1.0,46.0,medium
4086,39.0,F,154.7,48.8,,4.0,102.0,6.0,Intermediate,20.3,22.3,20.2,None,Mixed,Vegan,2.9,9.0,89.0,slow
4087,58.0,,153.5,48.6,2.0,5.0,90.0,7.0,Beginner,17.6,21.4,19.4,None,,Omnivore,2.8,,,medium
4088,34.0,M,195.2,131.1,5.0,5.0,255.0,,Beginner,,69.0,18.7,,Mixed,Omnivore,3.4,7.0,81.0,fast
4089,43.0,F,158.3,60.7,5.0,,128.0,9.0,Beginner,,29.1,22.8,None,Strength,Keto,1.8,10.0,41.0,fast
4090,61.0,M,188.9,95.3,3.0,2.0,184.0,7.0,,40.8,45.1,21.9,None,Cardio,Omnivore,3.3,3.0,44.0,medium
4091,24.0,M,177.1,79.3,6.0,7.0,166.0,7.0,Intermediate,37.8,39.7,14.0,Pre-workout,Strength,Omnivore,3.3,3.0,,medium
4092,59.0,F,169.1,,5.0,8.0,160.0,6.0,Beginner,29.7,33.7,21.0,Creatine,Mixed,Omnivore,3.2,5.0,38.0,medium
4093,43.0,,,70.3,,5.0,149.0,9.0,Beginner,27.7,31.2,28.0,Protein,Mixed,Vegan,3.8,9.0,35.0,fast
4094,42.0,M,,95.2,3.0,2.0,200.0,9.0,Intermediate,,43.5,21.9,Protein,Mixed,,3.9,7.0,69.0,medium
4095,27.0,M,,57.9,5.0,8.0,110.0,7.0,Beginner,19.4,,10.4,None,Mixed,,3.3,5.0,43.0,slow
4096,62.0,F,175.4,,,7.0,139.0,7.0,Intermediate,23.8,26.0,21.7,Creatine,Mixed,Omnivore,3.9,8.0,66.0,
4097,36.0,F,163.6,77.8,1.0,4.0,152.0,6.0,Intermediate,26.5,28.5,25.2,None,Cardio,Omnivore,2.1,1.0,71.0,medium
4098,28.0,F,160.5,76.0,3.0,8.0,145.0,8.0,,28.4,30.9,21.3,None,Strength,Omnivore,4.0,10.0,53.0,slow
4099,30.0,F,170.2,86.7,7.0,7.0,168.0,8.0,Intermediate,26.7,28.3,27.7,,Mixed,Omnivore,3.2,1.0,43.0,medium
4100,,F,,75.4,5.0,10.0,138.0,,Experienced,26.5,,27.1,None,Cardio,Vegetarian,2.1,5.0,64.0,slow
4101,57.0,F,152.8,63.7,1.0,7.0,126.0,9.0,,20.6,21.4,23.1,Creatine,Strength,Vegan,3.2,,56.0,medium
4102,,M,190.7,102.9,3.0,5.0,213.0,6.0,Intermediate,36.1,38.0,20.9,Pre-workout,Cardio,,2.3,4.0,55.0,medium
4103,64.0,F,,59.9,3.0,,116.0,,Beginner,20.2,24.5,22.8,Protein,Mixed,Vegan,4.0,1.0,90.0,fast
4104,48.0,M,175.2,98.5,,,204.0,9.0,Experienced,40.2,,11.3,Creatine,Mixed,Vegan,1.7,,75.0,medium
4105,45.0,M,195.0,123.7,3.0,8.0,256.0,8.0,Intermediate,42.0,,20.7,,Mixed,Omnivore,1.9,7.0,66.0,
4106,28.0,F,166.4,50.5,7.0,1.0,92.0,9.0,Beginner,16.6,,23.7,Creatine,Strength,Vegan,2.4,,70.0,fast
4107,60.0,F,,,1.0,9.0,144.0,6.0,Intermediate,29.1,31.4,,None,Mixed,Omnivore,3.5,3.0,31.0,medium
4108,18.0,F,165.2,76.1,1.0,10.0,140.0,8.0,Intermediate,29.2,30.9,16.6,None,,Omnivore,2.5,7.0,69.0,fast
4109,64.0,M,191.6,113.1,3.0,7.0,227.0,9.0,Beginner,,48.7,,Protein,Cardio,Omnivore,3.4,1.0,71.0,fast
4110,55.0,M,181.2,107.6,3.0,4.0,232.0,6.0,Intermediate,48.4,50.9,,Protein,Cardio,Omnivore,3.2,10.0,33.0,fast
4111,41.0,F,155.0,58.7,4.0,2.0,127.0,8.0,Experienced,,19.5,28.3,Pre-workout,Mixed,Vegetarian,,3.0,63.0,
4112,,F,163.4,72.8,4.0,7.0,143.0,9.0,,25.1,29.1,21.7,None,Mixed,Omnivore,3.5,6.0,40.0,medium
4113,48.0,M,,112.5,6.0,8.0,203.0,8.0,,44.1,48.6,22.3,,Cardio,Vegan,3.1,,44.0,fast
4114,58.0,M,186.3,97.7,,6.0,198.0,9.0,Beginner,,49.3,21.4,None,Strength,Omnivore,2.2,2.0,81.0,slow
4115,63.0,F,,60.7,2.0,5.0,133.0,9.0,Beginner,19.6,,28.1,None,,Vegetarian,2.2,8.0,80.0,slow
4116,43.0,F,173.6,84.9,,3.0,176.0,7.0,Beginner,37.6,41.5,,None,Mixed,Vegetarian,1.7,8.0,84.0,
4117,22.0,F,152.7,66.7,3.0,1.0,126.0,9.0,Beginner,23.7,27.8,21.4,None,Cardio,Omnivore,1.5,6.0,68.0,slow
4118,37.0,M,183.3,,1.0,,234.0,7.0,Intermediate,57.7,59.9,14.8,,Mixed,Vegan,1.9,7.0,33.0,medium
4119,58.0,M,175.0,66.8,4.0,4.0,135.0,6.0,,,,22.8,None,Mixed,Vegan,1.9,1.0,79.0,
4120,28.0,,154.2,,,,107.0,8.0,Intermediate,18.4,20.0,26.7,None,Cardio,Vegetarian,3.9,,54.0,fast
4121,50.0,F,156.1,63.9,6.0,8.0,137.0,9.0,Experienced,24.7,25.7,19.3,None,Strength,Omnivore,2.8,3.0,,medium
4122,55.0,F,173.4,85.0,1.0,9.0,182.0,8.0,Intermediate,30.4,,29.4,None,Mixed,Omnivore,3.5,4.0,86.0,slow
4123,44.0,M,166.5,86.7,3.0,2.0,186.0,8.0,Experienced,30.7,31.6,21.7,None,Cardio,Omnivore,2.2,6.0,,
4124,51.0,,,79.8,2.0,1.0,172.0,7.0,Experienced,31.9,33.0,17.9,None,Strength,Omnivore,3.3,4.0,56.0,medium
4125,,M,171.4,90.7,1.0,4.0,177.0,7.0,Beginner,32.6,36.5,12.1,None,Cardio,Vegetarian,2.5,2.0,69.0,fast
4126,49.0,F,151.5,,7.0,7.0,85.0,7.0,Beginner,19.0,22.5,29.9,None,Cardio,Vegan,,6.0,63.0,medium
4127,38.0,F,163.9,69.7,7.0,,138.0,8.0,Beginner,25.3,28.9,18.5,Protein,Cardio,Omnivore,3.9,9.0,59.0,medium
4128,63.0,,173.0,54.2,2.0,9.0,113.0,9.0,,18.9,22.7,23.5,,Cardio,Vegan,2.0,2.0,39.0,fast
4129,22.0,M,160.9,95.9,3.0,5.0,97.0,8.0,Beginner,20.7,24.8,42.5,Protein,Cardio,Omnivore,3.9,7.0,241.0,fast
4130,23.0,M,164.5,84.9,,2.0,166.0,,Intermediate,32.7,34.7,20.5,None,,Vegetarian,2.5,3.0,35.0,
4131,55.0,M,188.8,96.8,2.0,3.0,177.0,7.0,Intermediate,41.4,43.8,,Pre-workout,Cardio,Omnivore,3.9,9.0,70.0,
4132,39.0,F,,52.7,1.0,6.0,109.0,7.0,Intermediate,18.6,20.6,23.1,,Cardio,Omnivore,2.1,8.0,79.0,fast
4133,,F,171.5,69.9,,7.0,134.0,7.0,,,,,None,Mixed,Omnivore,2.0,5.0,36.0,medium
4134,31.0,M,169.2,60.0,2.0,10.0,110.0,9.0,Beginner,24.2,28.2,15.5,None,Strength,Keto,2.9,7.0,87.0,medium
4135,27.0,F,174.1,67.1,7.0,9.0,124.0,7.0,Beginner,24.7,,,Creatine,Strength,,2.4,1.0,48.0,fast
4136,,F,,53.8,6.0,5.0,116.0,8.0,Intermediate,18.0,19.9,27.6,,Cardio,Omnivore,2.8,1.0,72.0,fast
4137,30.0,M,184.4,79.2,3.0,5.0,169.0,,Intermediate,,,22.0,None,Cardio,,3.5,9.0,66.0,fast
4138,,M,163.7,61.5,6.0,6.0,129.0,7.0,,23.7,28.2,23.9,Protein,Strength,Omnivore,,1.0,,medium
4139,47.0,M,168.2,72.4,6.0,5.0,138.0,9.0,Beginner,33.2,,21.3,None,,Vegetarian,1.6,6.0,82.0,
4140,20.0,M,190.9,78.8,1.0,9.0,158.0,6.0,Intermediate,,30.7,19.2,,Mixed,Vegan,2.2,5.0,,fast
4141,47.0,M,169.0,79.7,6.0,,173.0,8.0,Beginner,31.6,35.1,22.0,Creatine,Mixed,Omnivore,2.6,,89.0,
4142,23.0,F,152.8,53.4,5.0,,115.0,7.0,Beginner,18.7,23.2,,Pre-workout,Mixed,Omnivore,3.6,3.0,69.0,medium
4143,46.0,M,183.9,110.2,2.0,1.0,229.0,7.0,Experienced,,48.8,20.6,Creatine,Cardio,,1.8,6.0,,fast
4144,25.0,F,166.4,77.3,4.0,,164.0,8.0,Intermediate,26.6,28.5,16.7,Creatine,Mixed,Omnivore,1.6,,73.0,
4145,61.0,,168.2,78.9,1.0,9.0,143.0,6.0,Beginner,26.2,30.1,26.5,Pre-workout,Cardio,Keto,2.1,8.0,63.0,medium
4146,,M,184.7,92.3,,4.0,,6.0,Intermediate,34.0,35.6,18.3,None,Strength,Omnivore,3.2,6.0,55.0,slow
4147,60.0,M,180.0,78.9,4.0,1.0,157.0,6.0,Intermediate,38.5,40.0,17.8,None,Cardio,Omnivore,3.0,5.0,30.0,fast
4148,61.0,F,164.8,,3.0,1.0,117.0,7.0,Intermediate,19.8,21.7,20.6,None,Mixed,Omnivore,3.5,10.0,51.0,medium
4149,50.0,F,177.7,82.9,3.0,8.0,181.0,9.0,Beginner,31.6,35.5,28.7,Pre-workout,Cardio,Vegetarian,3.0,5.0,56.0,
4150,34.0,F,166.0,67.1,,3.0,144.0,8.0,Beginner,26.7,30.5,27.1,None,Cardio,Vegan,2.5,4.0,,medium
4151,65.0,M,184.7,100.2,2.0,,214.0,8.0,Experienced,36.7,37.5,11.7,,,Omnivore,2.1,6.0,46.0,medium
4152,28.0,F,158.0,65.7,4.0,6.0,129.0,8.0,Beginner,28.2,32.5,28.9,None,Mixed,Omnivore,1.7,10.0,66.0,medium
4153,30.0,M,194.8,128.2,1.0,2.0,242.0,9.0,Beginner,,60.5,,Protein,Strength,Omnivore,1.9,1.0,78.0,fast
4154,28.0,M,161.0,88.5,4.0,4.0,182.0,7.0,,29.6,,,Pre-workout,Strength,Vegan,3.0,,76.0,medium
4155,48.0,F,166.7,78.0,5.0,10.0,156.0,,Beginner,26.6,30.8,19.6,None,Strength,,2.5,8.0,68.0,
4156,45.0,M,175.4,64.5,4.0,1.0,134.0,9.0,Beginner,25.8,30.1,20.6,Creatine,,Omnivore,3.2,2.0,59.0,slow
4157,61.0,F,168.1,84.1,4.0,8.0,165.0,7.0,Beginner,29.5,33.7,18.6,Protein,Strength,Omnivore,2.4,7.0,65.0,fast
4158,23.0,F,160.8,68.4,2.0,8.0,148.0,9.0,Experienced,29.3,30.6,21.2,Creatine,Mixed,Omnivore,3.9,10.0,51.0,fast
4159,58.0,M,188.7,,1.0,9.0,236.0,7.0,,43.5,45.0,10.7,Creatine,Cardio,Vegetarian,2.3,10.0,51.0,medium
4160,33.0,M,160.8,52.6,6.0,4.0,,9.0,Experienced,16.7,18.0,24.8,None,Mixed,,3.1,4.0,31.0,medium
4161,21.0,F,162.2,62.5,5.0,1.0,120.0,6.0,Intermediate,23.0,25.2,18.0,Creatine,Mixed,Vegan,3.6,7.0,82.0,
4162,52.0,M,193.3,109.8,2.0,6.0,205.0,8.0,,54.1,,22.6,None,Strength,Omnivore,1.8,10.0,33.0,medium
4163,65.0,M,170.0,69.9,5.0,10.0,138.0,6.0,Experienced,27.6,29.0,22.0,None,Mixed,Vegan,3.3,1.0,63.0,slow
4164,43.0,F,151.6,43.7,7.0,4.0,86.0,7.0,Beginner,18.0,21.7,21.3,None,Strength,Vegan,2.4,7.0,74.0,fast
4165,,M,179.9,90.6,,1.0,193.0,9.0,Beginner,41.6,45.7,14.5,Protein,Cardio,Vegetarian,3.2,7.0,,fast
4166,28.0,F,179.3,,1.0,5.0,136.0,7.0,Intermediate,22.8,24.3,,Protein,Cardio,Omnivore,1.9,,,fast
