id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
4927,26.0,F,150.2,53.6,5.0,10.0,101.0,8.0,Intermediate,23.2,25.1,25.0,NoUse,Mixed,Omnivore,3.6,5.0,66.0,medium
4928,45.0,M,170.3,74.5,1.0,3.0,149.0,7.0,Experienced,22.9,24.3,17.0,NoUse,Strength,Omnivore,3.9,10.0,83.0,fast
4929,48.0,F,153.3,92.3,5.0,10.0,110.0,8.0,Intermediate,18.0,20.3,20.4,NoUse,Mixed,Vegetarian,3.4,10.0,276.0,slow
4930,51.0,M,186.5,81.8,6.0,2.0,155.0,6.0,Beginner,30.6,34.8,20.1,Creatine,Mixed,Keto,1.9,3.0,32.0,slow
4931,32.0,M,169.9,93.1,1.0,9.0,199.0,6.0,Beginner,34.0,37.8,20.5,Creatine,Mixed,Vegan,1.7,3.0,74.0,slow
4932,65.0,M,178.0,105.3,5.0,6.0,208.0,9.0,Experienced,50.4,51.5,10.6,Pre-workout,Mixed,Vegan,2.7,9.0,33.0,fast
4933,,,,,,,,,,,,,NoUse,,,,,,
4934,53.0,F,154.3,54.2,7.0,9.0,112.0,7.0,Experienced,20.7,22.1,26.1,NoUse,Mixed,Omnivore,3.2,1.0,51.0,slow
4935,25.0,F,178.8,67.5,6.0,10.0,132.0,8.0,Intermediate,26.8,28.7,19.1,Protein,Mixed,Omnivore,1.9,3.0,37.0,medium
4936,26.0,M,197.3,83.6,7.0,6.0,178.0,7.0,Beginner,41.4,45.5,19.2,NoUse,Mixed,Omnivore,2.6,5.0,49.0,medium
4937,54.0,F,152.5,60.6,3.0,5.0,110.0,7.0,Intermediate,26.4,28.7,16.5,Protein,Mixed,Vegetarian,2.3,5.0,38.0,fast
4938,65.0,F,174.8,67.1,2.0,4.0,128.0,6.0,Intermediate,28.1,29.7,23.6,NoUse,Cardio,Omnivore,3.1,8.0,54.0,medium
4939,62.0,M,179.5,77.8,7.0,8.0,140.0,6.0,Beginner,30.0,34.2,16.9,NoUse,Mixed,Vegan,3.3,5.0,84.0,medium
4940,56.0,M,190.9,93.2,1.0,3.0,197.0,6.0,Beginner,35.5,39.3,13.3,NoUse,Mixed,Omnivore,2.2,9.0,81.0,fast
4941,49.0,M,166.0,78.0,5.0,7.0,145.0,9.0,Intermediate,37.4,39.0,20.5,NoUse,Cardio,Omnivore,1.9,7.0,47.0,medium
4942,34.0,M,165.3,61.3,4.0,1.0,120.0,7.0,Experienced,22.2,22.9,17.9,Creatine,Mixed,Vegan,3.3,6.0,75.0,medium
4943,52.0,F,176.7,92.2,5.0,6.0,188.0,8.0,Beginner,37.1,41.0,23.2,Pre-workout,Strength,Omnivore,3.7,6.0,31.0,medium
4944,54.0,F,176.9,83.8,2.0,9.0,183.0,7.0,Beginner,36.8,40.5,15.4,NoUse,Cardio,Vegan,3.7,1.0,31.0,fast
4945,36.0,M,178.6,66.0,5.0,6.0,145.0,7.0,Beginner,27.3,31.6,19.4,Protein,Cardio,Vegan,2.7,7.0,68.0,fast
4946,61.0,M,194.8,93.4,5.0,3.0,201.0,7.0,Intermediate,38.2,40.4,10.3,NoUse,Mixed,Vegan,3.4,4.0,68.0,medium
4947,46.0,M,186.7,72.3,7.0,4.0,146.0,9.0,Experienced,30.7,31.6,10.2,Protein,Strength,Vegetarian,1.8,10.0,47.0,slow
4948,24.0,M,167.4,65.7,4.0,10.0,122.0,6.0,Intermediate,26.1,27.9,11.6,NoUse,Strength,Omnivore,1.8,1.0,79.0,medium
4949,45.0,F,159.9,54.8,1.0,10.0,107.0,9.0,Experienced,21.8,22.6,19.8,Protein,Strength,Omnivore,2.0,1.0,66.0,medium
4950,,M,,84.2,,,181.0,,Experienced,,,,NoUse,,Omnivore,,,,
4951,45.0,M,191.0,112.3,3.0,8.0,245.0,7.0,Intermediate,38.4,40.4,12.1,Protein,Mixed,Omnivore,3.4,8.0,44.0,medium
4952,23.0,F,179.6,59.8,4.0,4.0,123.0,9.0,Intermediate,20.8,22.8,29.5,NoUse,Mixed,Keto,3.7,9.0,41.0,fast
4953,46.0,M,181.9,95.4,2.0,,202.0,,Intermediate,,41.4,19.9,NoUse,Strength,Vegan,1.8,,73.0,medium
4954,34.0,M,186.2,119.3,6.0,10.0,253.0,9.0,Beginner,39.9,43.7,22.3,NoUse,Strength,Vegan,2.3,6.0,88.0,medium
4955,33.0,M,189.8,106.0,4.0,1.0,232.0,8.0,Intermediate,47.3,49.0,13.8,NoUse,Mixed,Vegetarian,3.4,6.0,43.0,fast
4956,,M,,,,,209.0,,Intermediate,,,,NoUse,,Omnivore,,,,
4957,48.0,M,173.4,77.3,6.0,6.0,150.0,8.0,Intermediate,25.1,26.8,22.0,Creatine,Mixed,Vegan,2.4,3.0,37.0,fast
4958,20.0,F,162.4,62.0,1.0,8.0,123.0,6.0,Beginner,22.0,26.4,22.9,NoUse,Cardio,Omnivore,1.8,2.0,54.0,medium
4959,38.0,F,167.8,67.4,2.0,5.0,128.0,6.0,Intermediate,20.9,23.4,28.1,NoUse,Strength,Vegetarian,2.7,7.0,77.0,medium
4960,43.0,F,175.5,89.6,3.0,1.0,167.0,6.0,Experienced,33.0,34.3,22.7,NoUse,Mixed,Omnivore,1.6,3.0,70.0,fast
4961,53.0,F,157.6,56.0,3.0,7.0,109.0,7.0,Beginner,21.3,24.9,21.9,Protein,Cardio,Vegetarian,2.4,10.0,36.0,medium
4962,59.0,M,178.8,111.1,5.0,2.0,230.0,8.0,Intermediate,46.9,48.4,13.1,Protein,Mixed,Omnivore,3.4,8.0,77.0,fast
4963,54.0,M,190.1,101.7,5.0,1.0,207.0,6.0,Intermediate,39.5,41.4,23.5,NoUse,Mixed,Omnivore,2.3,7.0,45.0,medium
4964,39.0,M,163.5,62.2,2.0,4.0,131.0,6.0,Intermediate,29.8,31.5,19.8,Creatine,Mixed,Vegetarian,1.6,9.0,87.0,medium
4965,59.0,M,180.5,70.2,3.0,8.0,151.0,9.0,Intermediate,30.9,33.4,18.2,Protein,Cardio,Omnivore,3.5,9.0,86.0,slow
4966,29.0,M,165.8,62.1,7.0,5.0,113.0,9.0,Intermediate,23.0,24.9,16.4,Pre-workout,Cardio,Keto,3.7,1.0,76.0,fast
4967,59.0,M,181.6,67.9,1.0,10.0,129.0,7.0,Experienced,33.3,33.8,17.8,NoUse,Strength,Vegan,3.5,2.0,54.0,medium
4968,30.0,F,173.0,78.7,2.0,1.0,166.0,9.0,Intermediate,24.2,26.6,27.9,NoUse,Strength,Vegetarian,2.9,7.0,73.0,slow
4969,28.0,M,169.5,79.7,5.0,1.0,173.0,8.0,Intermediate,33.0,35.5,11.2,Creatine,Cardio,Omnivore,1.9,5.0,54.0,slow
4970,,,,,,,,,,,,,NoUse,,,,,,
4971,25.0,F,160.0,70.1,5.0,6.0,131.0,6.0,Beginner,27.0,30.6,21.8,Pre-workout,Strength,Omnivore,3.8,5.0,78.0,medium
4972,57.0,F,155.7,70.7,7.0,10.0,130.0,8.0,Experienced,30.7,31.8,20.4,Creatine,Strength,Omnivore,2.6,4.0,84.0,slow
4973,,,,,,,,,,,,,NoUse,,,,,,
4974,62.0,F,176.3,62.9,4.0,9.0,115.0,9.0,Intermediate,22.7,24.4,20.4,NoUse,Mixed,Keto,3.7,7.0,49.0,slow
4975,19.0,F,152.1,56.9,7.0,,117.0,,Intermediate,,24.2,15.5,NoUse,Strength,Omnivore,2.4,,32.0,medium
4976,47.0,M,173.1,65.7,3.0,1.0,129.0,9.0,Intermediate,19.8,21.3,24.7,NoUse,Mixed,Omnivore,2.3,7.0,80.0,medium
4977,47.0,M,186.1,74.1,4.0,7.0,142.0,9.0,Beginner,34.6,38.9,14.1,NoUse,Cardio,Omnivore,3.7,8.0,32.0,medium
4978,,,,,,,,,,,,,NoUse,,,,,,
4979,27.0,F,152.1,61.8,4.0,2.0,120.0,8.0,Beginner,27.5,32.0,28.8,Creatine,Cardio,Omnivore,2.3,2.0,70.0,medium
4980,61.0,F,160.0,72.0,3.0,6.0,140.0,6.0,Experienced,30.0,31.2,18.3,NoUse,Mixed,Omnivore,2.2,3.0,90.0,fast
4981,28.0,F,174.6,88.4,2.0,10.0,188.0,8.0,Beginner,34.0,37.6,20.3,NoUse,Strength,Omnivore,2.0,4.0,34.0,fast
4982,,,,,,,,,,,,,NoUse,,,,,,
4983,33.0,F,151.2,68.0,3.0,6.0,148.0,9.0,Intermediate,29.4,31.7,29.4,NoUse,Mixed,Keto,4.0,7.0,78.0,medium
4984,34.0,M,182.8,68.7,7.0,8.0,141.0,7.0,Beginner,24.5,28.2,13.7,Protein,Cardio,Vegetarian,2.4,8.0,74.0,medium
4985,,,,,,,,,,,,,Protein,,,,,,
4986,,,,,,,,,,,,,NoUse,,,,,,
4987,29.0,F,150.2,65.6,1.0,3.0,143.0,8.0,Beginner,21.2,25.6,19.1,Protein,Strength,Omnivore,1.9,2.0,75.0,medium
4988,43.0,M,160.6,60.2,1.0,8.0,128.0,7.0,Experienced,24.7,25.8,22.3,Creatine,Mixed,Omnivore,3.8,1.0,57.0,fast
4989,40.0,F,173.3,80.8,1.0,3.0,175.0,8.0,Beginner,29.8,33.9,16.6,Protein,Mixed,Vegetarian,1.7,8.0,80.0,fast
4990,35.0,M,163.0,70.1,7.0,,146.0,,Beginner,,,18.7,NoUse,Cardio,Omnivore,2.0,,89.0,
4991,49.0,F,159.2,57.2,5.0,3.0,117.0,8.0,Intermediate,23.5,25.7,17.4,Creatine,Strength,Vegetarian,3.1,9.0,66.0,medium
4992,,,,,,,114.0,,,,,,NoUse,,,,,,
4993,64.0,F,179.6,85.4,6.0,8.0,166.0,8.0,Intermediate,26.1,28.5,26.3,NoUse,Cardio,Vegetarian,2.6,9.0,62.0,medium
4994,20.0,F,154.8,48.2,6.0,10.0,88.0,7.0,Beginner,19.7,23.6,24.4,NoUse,Strength,Vegetarian,1.6,8.0,67.0,medium
4995,55.0,M,182.4,89.6,4.0,1.0,182.0,9.0,Beginner,28.8,33.0,18.6,NoUse,Mixed,Vegetarian,3.6,2.0,74.0,medium
4996,20.0,M,182.4,73.6,1.0,6.0,151.0,7.0,Beginner,30.1,33.8,18.1,Creatine,Strength,Keto,1.9,3.0,54.0,medium
4997,47.0,M,178.1,92.2,2.0,9.0,194.0,9.0,Beginner,36.7,40.4,18.3,NoUse,Strength,Omnivore,3.7,1.0,61.0,slow
4998,18.0,M,197.0,91.1,7.0,8.0,195.0,6.0,Intermediate,43.0,45.1,23.4,Protein,Mixed,Omnivore,3.1,8.0,61.0,fast
4999,47.0,F,172.6,74.9,6.0,2.0,144.0,9.0,Beginner,31.1,34.6,19.8,Pre-workout,Mixed,Keto,2.9,7.0,35.0,medium
5000,62.0,M,190.6,124.2,5.0,8.0,232.0,6.0,Beginner,37.6,41.2,14.3,NoUse,Cardio,Omnivore,1.8,2.0,55.0,medium
5001,49.0,M,170.8,98.6,1.0,6.0,182.0,6.0,Experienced,31.8,32.7,20.3,Creatine,Strength,Omnivore,3.4,7.0,65.0,fast
5002,45.0,M,177.4,72.4,4.0,5.0,146.0,9.0,Experienced,27.9,28.6,18.4,Creatine,Strength,Omnivore,3.6,8.0,36.0,fast
5003,38.0,F,164.6,52.0,5.0,2.0,99.0,9.0,Experienced,19.3,20.7,19.9,Protein,Mixed,Omnivore,2.7,5.0,63.0,fast
5004,63.0,F,159.0,46.8,5.0,2.0,88.0,7.0,Beginner,21.0,25.4,25.5,Protein,Cardio,Vegan,2.6,6.0,89.0,medium
5005,30.0,F,152.8,65.2,6.0,6.0,132.0,6.0,Beginner,21.6,25.5,22.5,NoUse,Mixed,Vegan,1.6,5.0,60.0,medium
5006,,F,,49.7,,,101.0,,Intermediate,,,,Creatine,,Omnivore,,,,
5007,,,,,,,,,,,,,NoUse,,,,,,
5008,24.0,M,168.1,66.1,2.0,5.0,133.0,9.0,Intermediate,31.0,33.0,12.2,Creatine,Cardio,Vegetarian,1.6,6.0,80.0,medium
5009,39.0,M,169.7,93.9,4.0,7.0,173.0,9.0,Beginner,36.8,41.2,22.1,NoUse,Cardio,Vegan,3.1,3.0,68.0,medium
5010,27.0,M,170.2,100.5,4.0,5.0,213.0,9.0,Experienced,44.1,44.7,18.4,NoUse,Cardio,Omnivore,3.9,1.0,32.0,medium
5011,56.0,M,178.2,99.5,7.0,3.0,202.0,9.0,Intermediate,41.8,43.4,15.9,Creatine,Strength,Vegetarian,3.7,9.0,71.0,medium
5012,32.0,F,165.3,76.2,4.0,2.0,155.0,9.0,Intermediate,23.1,24.6,28.3,NoUse,Cardio,Omnivore,3.9,8.0,77.0,fast
5013,32.0,M,172.4,87.1,5.0,3.0,182.0,6.0,Beginner,35.4,39.2,22.4,Creatine,Strength,Vegetarian,3.0,8.0,43.0,medium
5014,21.0,F,177.2,76.4,4.0,6.0,144.0,9.0,Experienced,28.9,30.4,26.2,Creatine,Cardio,Keto,2.2,2.0,49.0,medium
5015,49.0,F,166.6,74.0,7.0,8.0,139.0,6.0,Intermediate,25.0,26.6,22.1,Protein,Cardio,Omnivore,2.1,8.0,67.0,slow
5016,40.0,M,191.5,75.3,2.0,6.0,145.0,8.0,Intermediate,36.0,37.9,15.2,NoUse,Strength,Vegetarian,2.4,7.0,49.0,medium
5017,23.0,M,197.0,81.2,5.0,9.0,165.0,8.0,Beginner,33.0,37.1,15.6,NoUse,Strength,Vegetarian,3.8,6.0,86.0,fast
5018,41.0,M,166.5,84.0,2.0,9.0,179.0,6.0,Beginner,28.6,32.8,22.8,NoUse,Mixed,Keto,2.5,10.0,87.0,medium
5019,37.0,M,177.1,78.5,1.0,,172.0,,Beginner,,,19.4,Protein,Mixed,Omnivore,1.7,,60.0,medium
5020,54.0,M,177.3,85.9,7.0,7.0,183.0,7.0,Beginner,40.2,44.6,15.5,Creatine,Strength,Omnivore,3.7,7.0,47.0,slow
5021,37.0,F,160.6,70.6,6.0,8.0,141.0,8.0,Intermediate,25.5,27.9,19.3,Protein,Mixed,Omnivore,1.6,7.0,59.0,fast
5022,29.0,M,160.4,73.7,1.0,3.0,150.0,8.0,Beginner,25.1,28.7,17.5,Protein,Mixed,Vegetarian,3.6,3.0,61.0,slow
5023,50.0,F,174.5,84.2,6.0,5.0,161.0,7.0,Experienced,32.0,32.6,25.8,Pre-workout,Strength,Keto,1.8,7.0,39.0,slow
5024,45.0,F,153.3,54.1,1.0,3.0,102.0,8.0,Experienced,22.6,23.1,28.5,NoUse,Cardio,Omnivore,2.9,3.0,63.0,medium
5025,25.0,M,199.8,97.1,2.0,7.0,180.0,9.0,Beginner,39.2,43.7,21.7,NoUse,Mixed,Keto,2.3,7.0,87.0,medium
5026,18.0,F,173.2,62.5,3.0,5.0,125.0,9.0,Intermediate,26.6,28.9,20.1,NoUse,Strength,Omnivore,3.6,8.0,53.0,medium
5027,,F,,54.9,,,103.0,,Intermediate,,,,NoUse,,Vegan,,,,
5028,39.0,F,154.6,44.1,2.0,1.0,80.0,6.0,Beginner,15.7,19.7,17.2,NoUse,Mixed,Omnivore,2.6,6.0,61.0,fast
5029,23.0,F,165.5,51.0,1.0,9.0,95.0,7.0,Intermediate,21.7,24.1,24.6,Pre-workout,Cardio,Omnivore,2.4,3.0,59.0,medium
5030,38.0,F,157.8,52.9,6.0,5.0,103.0,9.0,Beginner,20.5,24.1,28.2,NoUse,Strength,Omnivore,3.6,8.0,59.0,medium
5031,49.0,M,170.1,70.0,3.0,10.0,132.0,9.0,Beginner,32.4,36.2,15.2,Creatine,Mixed,Omnivore,1.9,1.0,52.0,slow
5032,52.0,M,193.2,96.0,6.0,2.0,181.0,8.0,Beginner,42.5,46.8,13.7,NoUse,Strength,Vegetarian,1.8,5.0,45.0,medium
5033,32.0,M,175.2,88.6,5.0,4.0,168.0,6.0,Intermediate,34.6,36.3,17.6,Creatine,Strength,Vegan,3.3,4.0,89.0,medium
5034,22.0,F,163.5,72.5,6.0,5.0,156.0,6.0,Beginner,23.2,27.0,15.7,Protein,Strength,Vegan,2.1,8.0,75.0,fast
5035,,,,,,,,,,,,,Protein,,,,,,
5036,65.0,M,163.5,83.9,,,162.0,,Beginner,,,,NoUse,,Vegetarian,,,68.0,
5037,23.0,F,167.8,55.4,6.0,4.0,108.0,8.0,Beginner,19.0,23.3,28.4,Protein,Mixed,Vegan,3.8,8.0,44.0,slow
5038,42.0,F,167.3,83.6,1.0,8.0,160.0,9.0,Beginner,30.3,33.8,27.0,NoUse,Mixed,Keto,2.1,8.0,74.0,slow
5039,63.0,F,162.8,56.8,6.0,3.0,111.0,9.0,Beginner,23.6,27.8,20.1,NoUse,Mixed,Vegan,1.8,2.0,70.0,medium
5040,57.0,F,174.9,85.8,3.0,2.0,176.0,6.0,Intermediate,34.3,36.2,22.9,NoUse,Cardio,Vegan,3.2,3.0,43.0,fast
5041,,,,,,,120.0,,Experienced,,,,Pre-workout,,,,,,
5042,24.0,M,178.6,109.3,6.0,7.0,212.0,8.0,Intermediate,33.0,35.5,19.7,NoUse,Mixed,Vegan,2.4,6.0,58.0,slow
5043,57.0,M,178.2,102.9,5.0,,191.0,,Intermediate,,,20.5,Protein,Mixed,Vegan,3.8,,43.0,fast
5044,30.0,F,165.1,60.8,7.0,5.0,127.0,8.0,Experienced,22.5,23.3,18.9,Creatine,Mixed,Omnivore,2.2,6.0,42.0,medium
5045,55.0,M,188.9,93.9,2.0,10.0,201.0,7.0,Intermediate,40.8,42.8,11.6,Protein,Cardio,Omnivore,2.5,1.0,50.0,fast
5046,,,,,,,141.0,,,,,,Protein,,,,,,
5047,19.0,F,156.7,51.6,1.0,7.0,94.0,9.0,Experienced,18.7,19.7,27.5,NoUse,Cardio,Omnivore,3.4,2.0,81.0,fast
5048,25.0,M,162.6,64.4,4.0,3.0,127.0,8.0,Experienced,26.2,27.0,10.1,NoUse,Strength,Omnivore,3.2,8.0,82.0,medium
5049,28.0,M,198.0,105.0,3.0,7.0,207.0,6.0,Experienced,33.6,34.5,22.8,NoUse,Cardio,Vegetarian,2.7,4.0,47.0,medium
5050,50.0,F,157.8,49.0,3.0,6.0,104.0,6.0,Beginner,21.8,25.3,27.5,Creatine,Cardio,Omnivore,2.2,6.0,32.0,slow
5051,55.0,M,185.5,93.5,3.0,1.0,170.0,6.0,Experienced,34.0,35.1,15.6,Creatine,Mixed,Vegetarian,2.9,8.0,44.0,medium
5052,65.0,F,174.9,79.6,1.0,10.0,174.0,9.0,Beginner,31.6,35.8,18.0,Creatine,Strength,Vegetarian,3.3,7.0,65.0,slow
5053,44.0,M,172.0,75.6,3.0,5.0,143.0,8.0,Beginner,26.0,30.1,12.2,NoUse,Strength,Vegetarian,3.4,6.0,51.0,fast
5054,37.0,M,185.4,80.7,6.0,1.0,172.0,6.0,Intermediate,37.6,39.2,12.8,NoUse,Strength,Vegan,2.2,1.0,55.0,medium
5055,29.0,M,164.3,76.2,7.0,7.0,161.0,9.0,Beginner,31.2,35.0,15.1,NoUse,Strength,Omnivore,1.6,3.0,64.0,slow
5056,60.0,M,198.8,80.8,6.0,6.0,170.0,6.0,Intermediate,31.2,33.6,16.5,NoUse,Cardio,Keto,2.4,6.0,54.0,fast
5057,48.0,F,151.7,50.8,3.0,9.0,94.0,9.0,Intermediate,16.6,18.6,19.8,Protein,Mixed,Vegetarian,3.0,5.0,38.0,fast
5058,44.0,F,163.1,64.7,6.0,4.0,119.0,6.0,Beginner,24.9,28.9,15.9,NoUse,Cardio,Vegan,3.4,2.0,46.0,fast
5059,49.0,M,181.5,82.5,5.0,9.0,163.0,6.0,Beginner,26.3,30.4,16.7,Pre-workout,Mixed,Vegan,3.9,4.0,37.0,fast
5060,27.0,F,173.7,66.8,1.0,5.0,140.0,6.0,Beginner,29.0,33.2,28.2,Creatine,Mixed,Omnivore,3.5,9.0,86.0,slow
5061,20.0,F,153.6,66.5,7.0,5.0,138.0,6.0,Intermediate,25.5,27.8,24.9,Protein,Strength,Omnivore,2.2,1.0,51.0,medium
5062,62.0,M,177.6,107.3,6.0,5.0,226.0,8.0,Beginner,46.6,50.5,10.7,NoUse,Mixed,Keto,2.8,3.0,53.0,slow
5063,44.0,M,172.0,95.9,3.0,10.0,177.0,7.0,Experienced,39.6,40.3,22.9,NoUse,Strength,Omnivore,3.4,6.0,51.0,fast
5064,52.0,F,159.4,48.7,4.0,5.0,96.0,7.0,Beginner,17.0,20.6,16.5,NoUse,Strength,Omnivore,1.6,3.0,65.0,slow
5065,48.0,F,173.4,64.6,7.0,7.0,128.0,9.0,Intermediate,24.8,26.9,18.5,NoUse,Mixed,Omnivore,3.3,1.0,90.0,fast
5066,32.0,F,150.2,59.9,7.0,1.0,114.0,7.0,Beginner,18.8,22.6,16.6,NoUse,Mixed,Vegan,1.5,10.0,48.0,medium
5067,33.0,F,172.5,88.4,2.0,10.0,180.0,7.0,Experienced,37.4,38.7,27.9,NoUse,Mixed,Keto,3.0,2.0,77.0,medium
5068,30.0,M,192.4,87.5,2.0,7.0,159.0,6.0,Beginner,27.4,31.4,17.9,NoUse,Mixed,Omnivore,3.5,8.0,36.0,fast
5069,52.0,F,,90.2,,,190.0,,Experienced,,,,Protein,,Omnivore,,,64.0,
5070,28.0,F,168.8,76.6,5.0,5.0,144.0,9.0,Beginner,24.5,28.8,19.9,NoUse,Mixed,Omnivore,2.3,7.0,58.0,fast
5071,38.0,F,160.0,76.3,1.0,3.0,160.0,6.0,Intermediate,30.2,31.7,29.7,Protein,Cardio,Omnivore,1.9,3.0,46.0,medium
5072,28.0,M,177.1,67.1,4.0,7.0,123.0,8.0,Beginner,22.6,26.7,15.7,Protein,Mixed,Omnivore,2.1,8.0,70.0,medium
5073,47.0,F,179.1,72.9,1.0,5.0,146.0,6.0,Beginner,26.9,31.0,27.0,Creatine,Cardio,Omnivore,1.6,7.0,70.0,fast
5074,65.0,F,176.4,73.9,2.0,4.0,140.0,6.0,Beginner,22.3,25.9,22.6,Creatine,Mixed,Vegetarian,3.5,3.0,64.0,fast
5075,52.0,M,178.5,95.8,4.0,9.0,187.0,6.0,Beginner,41.0,45.0,10.9,NoUse,Strength,Vegetarian,3.7,8.0,59.0,fast
5076,39.0,M,197.7,116.5,2.0,4.0,251.0,7.0,Beginner,56.2,60.5,20.0,NoUse,Cardio,Omnivore,2.5,8.0,58.0,medium
5077,55.0,F,174.7,88.1,7.0,5.0,174.0,6.0,Beginner,39.3,43.0,24.2,Protein,Mixed,Vegan,3.9,4.0,46.0,medium
5078,48.0,M,196.0,125.2,2.0,6.0,239.0,9.0,Intermediate,51.6,53.7,20.8,NoUse,Mixed,Omnivore,3.2,9.0,53.0,medium
5079,31.0,F,170.5,54.3,7.0,6.0,104.0,9.0,Beginner,22.6,26.7,27.4,Protein,Cardio,Omnivore,2.1,3.0,39.0,medium
5080,41.0,F,175.7,73.6,1.0,2.0,151.0,6.0,Experienced,22.9,23.8,23.2,Protein,Strength,Vegan,2.7,1.0,57.0,medium
5081,49.0,M,195.7,100.0,3.0,3.0,210.0,6.0,Experienced,39.7,41.2,10.6,Protein,Strength,Vegetarian,1.7,1.0,90.0,slow
5082,,,,,,,,,,,,,Creatine,,,,,,
5083,49.0,M,198.6,104.2,5.0,9.0,208.0,8.0,Beginner,50.4,54.9,10.3,NoUse,Mixed,Vegan,2.1,10.0,62.0,fast
5084,32.0,F,160.0,67.1,4.0,6.0,132.0,6.0,Intermediate,25.2,27.0,23.3,Pre-workout,Cardio,Omnivore,3.7,8.0,33.0,fast
5085,60.0,M,177.6,76.5,6.0,1.0,150.0,7.0,Intermediate,33.2,35.4,12.4,NoUse,Mixed,Vegan,2.2,9.0,68.0,medium
5086,52.0,F,173.8,76.7,5.0,2.0,151.0,8.0,Experienced,23.7,24.6,23.7,Protein,Mixed,Omnivore,2.0,8.0,52.0,medium
5087,20.0,M,186.6,80.4,4.0,3.0,167.0,9.0,Intermediate,31.4,33.2,24.5,NoUse,Strength,Vegetarian,2.5,7.0,42.0,fast
5088,33.0,F,176.8,78.9,2.0,2.0,174.0,9.0,Beginner,23.7,27.6,27.8,NoUse,Mixed,Omnivore,3.9,9.0,76.0,medium
5089,22.0,F,162.0,74.6,4.0,5.0,163.0,6.0,Experienced,29.9,30.7,19.5,Pre-workout,Strength,Vegan,1.7,3.0,30.0,medium
5090,38.0,M,174.9,62.1,4.0,10.0,129.0,8.0,Intermediate,25.0,27.1,13.5,NoUse,Cardio,Omnivore,3.6,1.0,65.0,fast
5091,27.0,M,161.3,71.7,6.0,6.0,136.0,8.0,Beginner,34.0,37.9,24.5,Protein,Cardio,Keto,3.7,4.0,66.0,fast
5092,36.0,F,163.9,80.0,1.0,4.0,144.0,7.0,Beginner,34.4,38.4,24.4,Creatine,Strength,Omnivore,3.1,2.0,66.0,medium
5093,42.0,M,189.0,80.0,5.0,10.0,169.0,6.0,Intermediate,27.3,29.1,22.8,Creatine,Mixed,Omnivore,1.7,9.0,75.0,medium
5094,21.0,M,172.0,67.3,5.0,1.0,134.0,6.0,Intermediate,30.0,32.0,10.3,Pre-workout,Strength,Omnivore,3.8,10.0,38.0,fast
5095,46.0,M,178.5,86.2,4.0,10.0,165.0,6.0,Experienced,,34.1,10.2,NoUse,Cardio,Vegan,2.7,,68.0,slow
5096,36.0,M,168.8,94.2,3.0,7.0,185.0,8.0,Intermediate,45.1,47.1,19.7,NoUse,Cardio,Vegan,3.8,4.0,72.0,slow
5097,,,,,,,217.0,,,,,,Creatine,,,,,,
5098,19.0,M,162.4,72.9,6.0,4.0,133.0,6.0,Intermediate,31.6,33.2,13.0,NoUse,Strength,Vegan,2.4,6.0,66.0,medium
5099,27.0,M,188.2,75.4,6.0,9.0,151.0,6.0,Beginner,27.1,31.2,24.7,Creatine,Mixed,Vegan,3.8,1.0,86.0,fast
5100,60.0,F,161.4,77.0,5.0,4.0,150.0,7.0,Beginner,29.7,33.7,21.1,NoUse,Strength,Omnivore,2.0,2.0,45.0,medium
5101,,,,,,,,,,,,,NoUse,,,,,,
5102,37.0,F,175.6,64.8,6.0,1.0,140.0,7.0,Beginner,19.7,23.5,28.9,Creatine,Cardio,Vegetarian,3.0,4.0,88.0,medium
5103,65.0,M,179.5,84.3,5.0,2.0,176.0,8.0,Experienced,37.6,38.9,12.2,NoUse,Cardio,Omnivore,2.5,3.0,59.0,medium
5104,36.0,F,168.0,64.8,1.0,2.0,136.0,8.0,Beginner,26.7,30.5,20.8,Creatine,Cardio,Keto,3.2,8.0,67.0,fast
5105,40.0,F,172.0,69.5,2.0,2.0,144.0,6.0,Beginner,28.1,32.0,16.4,NoUse,Cardio,Omnivore,3.3,1.0,41.0,slow
5106,41.0,M,186.2,105.1,1.0,8.0,202.0,8.0,Beginner,39.2,43.0,24.6,NoUse,Cardio,Vegan,1.5,9.0,81.0,slow
5107,28.0,M,189.2,118.2,2.0,2.0,214.0,9.0,Experienced,40.3,41.7,24.3,NoUse,Mixed,Omnivore,1.6,6.0,84.0,slow
5108,63.0,M,190.5,75.7,4.0,1.0,154.0,8.0,Intermediate,27.1,28.7,21.5,NoUse,Cardio,Omnivore,2.3,5.0,86.0,medium
5109,51.0,M,183.6,92.2,4.0,5.0,178.0,7.0,Experienced,36.8,37.7,16.7,Protein,Cardio,Omnivore,2.2,8.0,56.0,fast
5110,45.0,F,161.0,59.5,1.0,6.0,114.0,8.0,Beginner,21.8,25.8,21.9,Protein,Mixed,Omnivore,3.7,9.0,82.0,slow
5111,22.0,F,157.3,44.9,7.0,10.0,93.0,7.0,Intermediate,18.1,20.0,28.2,NoUse,Strength,Omnivore,3.5,3.0,68.0,fast
